Year,Season,EPU,volume_1m2,SmCalanoida,LgCalanoida,Bryozoa,Chaetognatha,Cirripedia,Cnidaria,Cyclopoida,Decapoda,Polychaeta,Diplostraca,Echinodermata,Euphausiacea,Gammaridea,Hyperiidea,Mollusca,Mysidacea,Ostracoda,Protozoa,Thecosomata,Tunicata
1994,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,3,3,47.07705882,916308.4353,581931.8676,0,3923.751765,0,14342.51,4196.079412,1326.277647,475.6870588,8596.97,225.1294118,19061.51471,453.7888235,1470.707647,629.9405882,0,697.0729412,101.6264706,0,375.3070588
1996,3,3,37.04,1265879.99,11852.81,0,52152.36,0,26076.18,2370.56,7111.69,9482.25,2370.56,0,0,0,0,2370.56,0,0,0,2370.56,2370.56
1997,3,3,71.84833333,351877.8261,1033900.008,410.43,675.6227778,129.9944444,5784.260556,29281.13167,909.7555556,8779.673889,45815.31722,235.4294444,15657.72889,183.235,9378.911111,6105.267778,0,1456.419444,0,5444.961111,13269.06889
1998,3,3,30.35647059,270658.5724,242183.7771,1472.494118,274.7447059,0,108341.2288,33897.65059,350.3411765,702.6794118,21133.09353,4371.078824,998.8458824,29.91764706,1538.52,1165.669412,0,145.3435294,0,884.27,15863.70353
1999,3,3,76.44833333,587370.9958,694134.4417,14155.71583,1412.775,1487.345833,11680.58167,19046.17167,2103.845,346.9425,14128.85083,1812.42,2970.338333,630.4791667,29062.55917,5499.125833,246.955,0,180.7866667,3723.2575,298147.9075
2000,3,3,63.493,634653.7645,555572.2685,7660.478,1337.0415,665.251,549377.2195,173550.2995,3439.322,1802.9045,151137.128,0,11723.5705,0,11617.5865,14231.937,0,3637.645,8995.7565,8722.531,156778.3055
2001,3,3,69.05117647,573009.8747,712928.1647,1856.867059,5114.412941,472.0594118,4502.687647,22594.06941,6321.729412,218.1194118,64389.02471,0,8428.358235,0,30810.06588,2370.814118,0,834.4994118,0,600.4735294,3265.577647
2002,3,3,47.4765,396391.844,443236.98,700.1445,1184.066,0,224.977,2850.3045,496.094,0,1608.751,95.909,6963.519,0,7668.74,115.8535,95.909,178.9455,47.9545,47.9545,39.428
2003,3,3,61.35705882,279155.0453,855658.3447,0,197.8135294,536.5970588,1347.205294,1374.611176,1261.518235,519.1247059,51205.00471,0,9257.515882,0,11572.58824,720.8288235,0,0,273.78,0,7442.732941
2004,3,3,58.46230769,253053.0388,691910.1896,470.9692308,10273.74462,664.0392308,2179.038846,14789.42038,937.4165385,1586.385,37379.16192,0,14909.44154,129.4588462,10568.57346,204.2553846,1146.603462,106.5884615,0,204.2553846,9342.948077
2005,3,3,32.0052381,291446.6362,312839.5633,260.467619,106.4371429,1721.709524,539.9380952,2014.889048,1094.670476,238.2495238,40805.88,677.1933333,9362.209524,0,4897.278571,40.21428571,41.11095238,0,17.37142857,40.21428571,19065.99048
2006,3,3,51.54631579,556575.47,397261.1721,1421.377368,174.9052632,0,3455.626316,6468.811053,13614.16526,1327.452632,33078.02474,8223.625789,9370.490526,96.47631579,4780.882632,804.0326316,0,0,0,620.9368421,15631.33105
2007,3,3,56.15230769,84330.63154,488765.4815,15.67846154,324.7307692,0,1748.965385,2985.140769,7353.531538,1882.545385,1267.566154,105.6307692,0,0,19751.98154,7.839230769,0,0,0,7.839230769,718.53
2008,3,3,54.4837037,296220.7915,497721.7622,1170.927778,245.0088889,0,1134.05037,2690.552963,636.32,286.7051852,1966.137037,51.97407407,3386.994074,288.3088889,35815.39704,790.4981481,38.17148148,113.8337037,28.62481481,633.8681481,47148.42
2009,3,3,57.31428571,446086,701365.8414,0,278.76,0,646.2728571,6779.344286,0,10274.69,361.4885714,0,4428.73,195.55,10168.13714,458.8728571,0,0,0,0,40649.12571
2010,3,3,45.6344,1185034.262,395183.3168,957.594,3455.5888,109.4184,4485.2564,11145.3064,18006.5912,2857.7296,209000.022,0,7507.8328,0,7970.6644,527.3544,96.8624,287.8476,0,63.8584,1099.4908
2011,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012,3,3,79.37318182,2621656.27,338411.3441,2153.464545,928.5122727,0,3041.268636,25940.15182,3527.468636,835.405,13544.63455,30960.03136,2281.45,0,111942.8159,6204.451818,0,235.5418182,13175.91682,4574.775,14330.35318
2013,3,3,43.436,343767.6,248811.236,5173.884,81.174,0,34536.312,24233.052,527.664,696.232,8843.156,0,3098.498,0,2957.378,2520.052,0,162.348,0,162.348,34529.26
2014,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,3,3,64.15333333,360489.0633,706408.64,0,0,0,4947.076667,88669.34333,989.1033333,15830.34,149857.7767,38397.98333,9257.666667,0,2739.17,14078.72,0,5582.01,0,812.0166667,29653.78
2017,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,3,3,78.99722222,902908.6217,1117924.384,0,1830.696667,114.2683333,11887.71833,40971.39833,1205.552778,2056.876111,11534.37667,295.1166667,2352.491667,0,48445.67444,4175.308889,153.3166667,21161.76222,0,367.8755556,25410.44556
2020,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,3,40.56941176,382885.9235,262987.9124,2336.721176,1513.493529,0,41307.44176,85979.94353,4815.435294,4324.477059,56540.25176,0,14478.31118,0,3524.998235,7915.949412,119.7411765,3266.074706,0,4108.615294,153934.5759
2022,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978,3,4,35.717,170231.958,166552.08,0,105.972,0,0,853.486,26.223,0,1078.663,0,1937.812,151.078,1005.29,0,0,0,0,0,0
1979,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980,3,4,37.93,496574.91,1192889.43,0,2774.16,0,36064.1,8322.48,11096.64,0,13870.8,0,47160.74,0,0,5548.32,0,0,0,2774.16,8322.48
1981,3,4,98.3825,844276.955,944522.3375,0,0,0,0,7344.985,0,0,0,0,2592.1175,0,4082.7975,1504.9925,0,0,5536.0825,1504.9925,394.805
1982,3,4,33.5475,453813.8675,499938.9125,0,694.015,0,87.925,8557.2825,867.52,434.9325,4806.905,0,2403.4525,0,0,351.7025,0,0,0,351.7025,98861.0325
1983,3,4,3.25,6449.22,28709.44,0,0,0,0,312.06,104.02,0,0,0,0,0,0,0,0,0,10610.01,0,0
1984,3,4,31.865,215228.385,131354.12,0,3275.87,0,0,0,0,0,3603.46,0,0,0,0,0,0,0,0,0,0
1985,3,4,14.56285714,77529.11286,224096.3929,0,0,219.4914286,0,75.26428571,190.8028571,0,693.9,0,1858.31,20.84571429,150.5285714,276.4442857,0,0,752.64,170.0942857,681.7585714
1986,3,4,27.41,476286.82,106014.75,0,9354.24,1559.04,0,0,0,779.52,4677.12,0,1559.04,779.52,779.52,3118.08,0,0,779.52,3118.08,10133.76
1987,3,4,16.07,91328.65,115184.89,0,4928.386667,0,0,102.7833333,1523.776667,212.7866667,0,34.26,315.57,829.6966667,932.2733333,0,638.3633333,0,102.7833333,0,34.26
1988,3,4,10.374,65908.42,74730.964,0,880.01,0,0,130.5,168.744,0,0,0,203.856,4664.68,467.666,80.41,0,0,174.34,20.102,0
1989,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991,3,4,18.44333333,467187.425,218797.1117,0,5803.231667,455.68,62526.94333,105828.0533,7092.591667,947.24,9911.011667,0,3771.236667,0,1302.248333,2331.413333,0,9.078333333,0,2137.628333,39062.37
1992,3,4,40.80555556,312929.7272,309584.8944,46.05555556,6316.108889,575.1755556,6412.463889,15421.67611,2870.553333,789.5,398.3438889,219.49,2336.049444,82.86222222,5671.654444,9966.612222,22.12444444,161.9822222,0,9366.114444,4222.383889
1993,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,3,4,16.61666667,58257.54,265426.3167,0,437.8866667,266.185,124.335,1275.523333,824.4816667,686.4983333,10020.455,0,1683.888333,38.13833333,3558.545,152.5566667,0,32.46,343.2483333,76.27833333,6437.995
1996,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997,3,4,54.16875,364327.9425,688075.6075,0,1014.0375,883.845,9370.2575,14925.86875,4224.0275,3489.7975,21942.28875,0,15505.3525,0,4717.98875,19170.3475,0,0,261.1425,19170.3475,78962.4025
1998,3,4,24.766,419353.0973,59614.89867,944.852,1074.706,79.75,22620.19467,2894.602,249.6153333,253.6633333,15633.61333,0,2982.720667,41.62133333,1538.337333,11456.35667,51.97133333,24.79666667,0,11456.35667,16393.08067
1999,3,4,43.28285714,643267.4407,252733.35,5115.311429,5536.584286,33.24928571,13777.98,23826.38,3926.849286,971.94,996.4278571,0,2516.716429,1201.554286,233390.5907,17551.39929,0,986.385,3243.73,17131.77357,258355.7314
2000,3,4,48.155,1260124.746,226891.6975,8723.7575,2384.25875,0,157128.405,60418.365,11671.18125,397.3175,31744.91375,224.08,15064.1775,224.08,4859.58875,100798.6325,0,554.265,2217.05875,98084.54,88910.7425
2001,3,4,34.61,274751.324,444285.068,518.776,1724.801,0,13.271,8618.538,1271.658,31.68,0,0,1519.709,69.105,10322.543,1864.268,169.976,396.468,0,1674.686,334.308
2002,3,4,32.257,324595.354,466646.393,644.837,435.769,0,670.477,4329.617,1517.963,33.195,276.636,0,9741.93,30.231,4885.32,38.318,0,0,0,38.318,2687.898
2003,3,4,42.2825,215408.5438,599812.5188,0,226.77125,247.9175,428.72125,439.02375,258.21875,395.16375,1042.23375,0,2408.96125,61.97875,2295.05125,3439.2825,20.66,0,0,0,1909.0575
2004,3,4,33.64615385,160350.3338,578627.2738,0,711.0146154,0,113.3892308,7135.246923,741.7023077,1124.273077,27.86153846,465.0776923,837.3446154,0,5861.03,4413.836923,101.8761538,0,0,4413.836923,4150.603846
2005,3,4,25.03454545,51321.51455,301967.4409,9.676363636,841.1945455,24.26,299.3690909,2781.206364,2729.444545,802.2718182,10.49545455,6.135454545,2739.800909,9.676363636,4791.28,1535.262727,23.56909091,193.2172727,27.66454545,1323.139091,7886.055455
2006,3,4,36.74357143,584424.4307,281444.4386,869.4757143,458.9792857,435.2485714,1580.562857,13957.97929,1701.949286,112.1228571,8622.110714,0,15397.22571,0,934.5928571,33494.22357,0,113.26,7610.096429,33191.14929,10058.69286
2007,3,4,26.3825,88760.36875,295057.3175,0,63.72,32.70375,0,2179.53125,500.08625,0,113.7675,65.40625,750.13625,0,8187.51,37.68,0,113.7675,0,37.68,604.47625
2008,3,4,44.67428571,149389.6743,279326.7629,1094.852857,507.2671429,0,1647.664286,2898.914286,1701.211429,887.01,1808.637143,0,2848.14,55.43285714,12228.26714,1338.937143,47.03428571,0,0,923.5142857,23506.22
2009,3,4,16.708,73335.676,96535.492,144.582,270.862,0,242.596,1075.108,139.07,1.838,0,0,1221.502,1534.49,339.744,332.116,0,10.586,0,330.278,221.48
2010,3,4,26.92909091,340378.2882,238768.8736,278.3709091,593.2490909,0,2716.284545,8454.761818,369.56,861.0936364,353.0645455,353.0645455,1657.837273,0,13313.64818,961.2981818,0,147.3063636,30.37909091,592.1736364,15034.68455
2011,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012,3,4,32.56625,1582400.483,90034.6225,414.70375,5087.9275,0,859.0875,11469.45625,2159.16,851.21,405.75,259.87,8061.06125,0,4744.95375,1155.5575,2598.695,0,3603.9325,579.4475,14775.74875
2013,3,4,42.99857143,251019.7871,243366.5657,1493.275714,2493.088571,0,3913.095714,21594.78714,1252.814286,182.0457143,182.0457143,0,332.0228571,0,2999.981429,42951.93857,0,432.45,2467.604286,38503.05714,50162.91143
2014,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,3,4,20.79333333,331508.89,69886.62,1461.04,16548.27667,0,5813.046667,6259.593333,0,934.6233333,24.92,0,423.64,24.92,834.9433333,24.92,193.8066667,193.8066667,844.82,0,422.41
2017,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,3,4,32.68666667,343968.43,177173.9367,0,38096.76333,380.1366667,3474.41,11390.08333,1547.136667,673.05,8154.056667,292.9133333,6960.473333,0,1726.243333,1844.706667,0,292.9133333,0,292.9133333,41553.01333
2020,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,4,53.15888889,115614.1867,68742.59556,1263.288889,1183.372222,95.67111111,20475.44222,25315.43222,3431.392222,1003.742222,2637.043333,0,14019.17778,106.0455556,835.87,2506.037778,0,455.3255556,0,1588.356667,406022.9556
2022,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977,4,1,12.128,109746.4876,29168.5252,7.0172,10954.4444,493.0868,541.879,5583.838,3479.7678,266.0996,13707.797,0,1463.948,219.8742,10772.3988,356.646,193.2558,365.852,169.9028,124.0076,5198.2634
1978,4,1,19.40574074,446290.3117,26645.57389,0,12106.34056,6.202592593,569.5218519,5398.933148,1826.945,785.3588889,366608.6189,0,739.257037,131.4325926,3427.177593,1036.689815,1517.211296,74.535,574.1809259,615.5598148,8261.397778
1979,4,1,20.72369863,296210.2482,57946.67308,34.72269231,18664.27705,806.3085897,1936.326026,22275.84141,5870.056538,2567.129487,143364.415,23348.37462,1687.952564,440.0760256,6961.262308,4453.34141,710.4914103,976.3678205,115223.2312,2055.074872,16012.00526
1980,4,1,20.30461538,303605.1256,64156.37521,101.7052137,12506.18658,319.6911111,4416.975299,26243.12855,8974.151197,1219.239744,198486.1575,109896.2054,3235.312393,256.0090598,8290.86453,24432.6565,962.7330769,492.1618803,7787.002308,9240.210684,44437.44239
1981,4,1,22.5771875,134187.9823,49055.29125,0,27912.15688,343.4253125,16632.48141,19843.095,2591.791719,2133.177344,88510.38719,283636.6614,1173.855156,397.6459375,9601.908906,7410.030781,1127.202969,239.913125,15271.075,2554.642344,170067.3575
1982,4,1,17.43478261,128407.2122,20673.65087,59.65652174,9404.820435,584.6065217,7032.270652,12927.16848,1168.514348,564.52,144535.5683,904839.7104,353.0615217,1354.309565,3785.263696,3317.499783,205.261087,55.895,10816.00696,1478.480435,76200.79739
1983,4,1,20.205,422857.2043,31361.52469,0,7127.515538,12.47792308,800.8053077,4350.311923,2969.736692,104.8390769,88493.61062,3233.712846,1625.182077,330.3892308,5203.640308,25835.86423,2288.238154,41.48069231,1243.930231,23596.41954,48839.92331
1984,4,1,15.42726563,323659.5215,25674.90621,0,6299.676136,34.16090909,2250.868561,10357.76212,3362.319545,421.7322727,91507.90591,23982.54303,3647.128788,254.4329545,4472.050606,9157.01053,741.9921212,664.2345455,889.0324242,7069.596439,85257.81553
1985,4,1,16.1452514,118925.8627,41291.83913,0,15818.27582,74.70527174,4964.568913,9406.225761,4794.814728,1619.029511,55505.74674,105679.0627,2765.608152,179.9440217,6992.461848,6312.566141,705.2174457,520.7131522,10653.2037,3451.735652,53008.01043
1986,4,1,12.48431579,114763.4922,52708.61026,3.321727749,21016.63466,135.5824084,8592.042356,9454.782042,1961.695288,1357.379215,28900.97141,159789.4606,3968.151937,127.202199,8216.960471,3566.152461,784.7308377,348.2955497,3890.60555,1434.784031,33957.20974
1987,4,1,16.02352518,155187.4947,84292.02662,25.24517986,23253.69935,8.79352518,943.9918705,3487.529353,1921.584676,265.3807194,36997.15727,30577.87942,2287.759424,460.5232374,27879.11597,20138.53532,4820.82446,105.3616547,13567.04791,19357.60101,10983.90453
1988,4,1,15.62260274,133900.4552,56433.7711,63.82972603,17626.00849,212.9924658,1739.420548,13343.63973,4754.057945,751.5946575,48457.77452,45846.21781,2186.764932,103.1182192,7461.918493,2929.35589,466.2771233,3105.921918,802.4226027,1101.273699,55802.21082
1989,4,1,19.33153846,484118.0277,26425.42654,1484.438462,4454.774231,0,2543.473846,6789.797308,3726.12,963.1165385,9932.671154,4791.635769,3129.353077,419.5803846,2489.038846,33904.52308,305.0973077,1411.991154,4691.841923,27866.47308,17696.63654
1990,4,1,14.38583333,494146.72,14269.92333,4652.83,8736.209583,0,1294.49375,23182.30208,654.0279167,150.7029167,3390.880417,457.1091667,1766.482917,549.8854167,6932.524583,4055.0575,412.2166667,724.9491667,55.7,1821.359167,13237.06833
1991,4,1,17.1025,210852.3597,19150.32889,338.3902778,24842.08583,542.6252778,5414.170278,16706.11639,10011.88694,640.0161111,8522.914167,1972.518333,1194.479722,4775.12,11006.89722,12013.49611,479.3319444,1714.222778,2736.818889,10884.82444,30342.02889
1992,4,1,19.27451613,346640.0919,90028.5371,1396.959677,15540.41774,35.23903226,2209.26871,22787.20903,2029.598387,280.9087097,17531.70516,22867.42452,7958.87,256.25,28606.37839,3888.554194,637.9554839,201.7725806,7069.278387,2240.675161,16660.46194
1993,4,1,22.15025641,287236.1956,49689.70795,749.9141026,20329.41051,46.27230769,18955.77897,45488.24641,1861.286667,520.2284615,137535.0964,20865.41641,6105.858718,393.2269231,7847.835128,6381.200256,95.54410256,363.7805128,795.7594872,3764.803846,110807.7492
1994,4,1,27.70260274,246649.1673,55747.02164,433.2486301,23029.25548,150.380274,8996.213014,26734.93274,6515.285068,831.4913699,235285.6685,287282.6645,3058.463014,179.7469863,12738.25726,7221.283425,63.08191781,4595.766164,3922.468767,3721.864521,51944.73356
1995,4,1,11.45467391,86118.0462,45261.6,1512.337717,17011.43228,48.69228261,7177.305543,9944.440435,4498.230109,295.9305435,93942.31413,31381.22054,5449.140978,852.0843478,5480.396413,8514.496304,2730.057935,348.9043478,827.7443478,5192.871196,46181.8087
1996,4,1,20.56934066,244694.9165,45970.65714,1353.082527,10018.57648,111.8349451,34827.06714,17336.87648,5011.654286,1116.661319,70268.33615,74065.15736,2768.434396,180.9057143,5446.943736,4933.097363,1135.216264,191.9092308,461.6423077,3008.573297,95479.09648
1997,4,1,22.18045455,142733.6182,36908.30212,1624.275303,36467.63227,589.0306061,10808.5553,41026.57258,3281.118939,623.9166667,108967.0141,265689.1908,6401.61197,220.0160606,18623.49636,9523.273636,158.9172727,20410.86091,12566.02091,5124.875152,101706.0982
1998,4,1,13.68115385,363398.8529,43236.24942,839.6196154,18068.26269,7.321538462,3631.906346,33892.39019,1237.711346,207.3817308,11436.23385,33795.80154,3199.080769,144.5565385,23340.11962,5137.43,36.60807692,330.2769231,14009.81808,1228.146923,14153.9475
1999,4,1,17.04579545,221742.3728,58042.525,971.5181818,51772.23841,27.63420455,6512.800909,46149.08977,8494.891023,1556.122273,38389.4592,17315.54227,4670.692841,1215.562159,23869.71466,7068.43,236.0971591,5476.993295,1282.903409,3202.634886,27385.45727
2000,4,1,18.7695,243370.2955,43668.8172,4023.9672,27604.6099,46.1709,32558.3621,36814.0764,5060.4526,2912.6823,929991.1128,170079.3877,5411.7494,232.0525,13364.8885,12992.3667,142.2924,1927.9587,6928.3647,7343.751,81988.6802
2001,4,1,17.90656566,96464.45343,79468.57273,1941.220606,26507.72303,47.52313131,9554.504444,36252.15818,3957.09798,998.5073737,60979.31889,201615.7612,4197.621212,179.8259596,19548.71889,5604.057374,79.11282828,753.1233333,11013.06778,1078.858586,67761.30384
2002,4,1,17.2954,158484.8756,69667.3183,1301.1254,45351.4093,45.6565,6784.8374,30416.7364,11829.762,740.7035,49981.5818,26165.7823,4051.2025,223.6415,20520.6206,11293.1047,437.368,521.2819,3021.5938,7594.8618,61406.8624
2003,4,1,21.62089552,131251.7936,119828.8516,2452.556866,32814.62373,22.51313433,10861.81373,26693.98433,3108.624627,2354.79209,267996.8367,198078.926,6411.266119,441.5665672,19735.43224,5982.550448,378.1586567,916.0437313,3174.11791,1817.043582,59185.38313
2004,4,1,16.16089552,169277.289,73631.79896,461.380597,37475.35701,42.36865672,2941.728806,17534.42164,1485.920597,327.6410448,21590.39642,20764.51866,1581.471642,320.6662687,60346.67015,8516.646866,328.2016418,1086.427761,4371.112836,5381.820299,41848.40179
2005,4,1,16.0869697,54517.54919,80713.6397,1142.907576,26966.75818,72.37909091,3967.983737,10300.8499,1798.616465,393.7414141,33318.48576,234107.0121,2416.015152,73.15191919,22877.26646,3260.408687,221.1793939,278.6638384,3704.483636,1042.573434,30163.58071
2006,4,1,24.22858974,185756.8391,76391.79192,2432.176026,35195.72051,352.9811538,20641.35,48684.58077,3201.294872,2984.346795,29533.55141,438702.1717,13288.21308,88.59820513,10524.40885,6480.458462,126.4032051,2043.86859,11718.46564,3158.960513,137469.6092
2007,4,1,19.13369565,101603.1512,70655.76293,365.8492391,15548.39587,98.79478261,3513.89587,10113.21543,4535.205652,702.9393478,9524.301413,93979.46348,725.7263043,242.9281522,19621.06696,13373.51554,235.0503261,35.53032609,3476.761196,11000.05359,86054.8863
2008,4,1,19.64886598,185108.9719,68923.42268,561.5484536,19411.94649,92.03494845,12541.52897,23520.72144,5073.630412,1172.259278,200815.4926,575097.9779,3907.434742,646.1127835,11227.03278,21254.5768,428.9859794,1205.260206,8293.342577,16114.54155,53890.40258
2009,4,1,14.32838384,127667.7516,75418.28192,1016.063939,24077.38343,16.15767677,3288.303939,20501.51323,4354.892929,1221.40899,117649.2389,633581.6751,4353.018182,485.6756566,12772.79626,6119.225152,783.2050505,1025.229798,1936.221616,2855.770303,66822.14
2010,4,1,14.46776699,175751.1818,30575.65165,259.1232039,14130.58078,49.75126214,11953.88864,13172.43194,5761.17466,915.3815534,108252.4318,157859.5191,6337.78301,118.7026214,9521.089612,7202.044563,852.4446602,273.1721359,3660.456602,4600.235922,52091.58544
2011,4,1,15.17747368,262888.5451,61088.65095,996.7997895,26124.20221,80.69652632,4862.388526,37466.88663,3427.473368,2153.642316,106166.7098,554101.8472,3704.851053,138.4017895,22574.69274,12201.42021,155.3732632,447.5586316,7574.668,6028.853053,42250.218
2012,4,1,11.79722222,85819.29056,45864.56759,1658.0425,23403.20556,312.9055556,6416.598611,27198.5538,10615.06537,2667.213981,59430.92806,155398.4285,5519.678611,205.7437037,12512.61454,11865.49722,444.4349074,5174.568519,6481.814537,8251.991852,54723.73361
2013,4,1,21.07217949,265080.7992,59036.4041,604.5715385,24043.8959,119.2453846,22534.58064,29669.45282,3468.872179,1999.207051,400696.9844,434560.5531,3383.517051,114.2025641,8443.754359,12569.94936,1622.276026,1917.938205,2151.013718,3556.446538,85823.47
2014,4,1,16.27820225,150759.9118,38310.00539,3753.312247,34602.96472,110.6450562,10536.66753,44078.54798,15893.36528,1117.919888,129467.6053,169936.6472,4567.58809,204.428427,22215.43742,11199.40843,48.05089888,1369.512697,4928.730449,4231.408315,70336.81213
2015,4,1,16.7973913,105971.2095,42589.71489,4796.046304,26054.78435,1506.317609,11275.525,57706.70957,6488.184022,2447.819783,31554.55185,205339.9484,2269.890978,179.7921739,7622.051848,8519.473043,157.0932609,10978.64707,6991.16337,2234.315978,96925.9275
2016,4,1,16.92113208,142746.0438,42252.12396,705.3264151,20353.40491,248.0015094,8084.279245,57074.01245,17593.03057,3309.170377,102067.6725,86432.47981,3421.79434,117.0990566,14229.94717,6663.481698,903.9150943,6856.815849,3316.103208,1751.179623,117346.1189
2017,4,1,15.14714286,163426.9589,21108.64464,810.7617857,31393.3075,582.0210714,6381.112857,24712.0575,2051.978214,1520.140357,162863.1432,31485.18321,4830.681071,38.46214286,10570.69929,4333.828214,184.8225,214.215,1940.478929,300.0560714,39048.09714
2018,4,1,34.82209877,105624.7552,55403.4379,705.5509877,33903.74321,431.0559259,8377.90358,59461.29531,14484.28395,1791.015185,156919.2138,161908.7647,8691.185309,168.4783951,11566.52654,16453.16605,59.47012346,1150.656049,2473.49284,10802.08938,100610.6465
2019,4,1,37.59793478,151338.9528,101539.9002,1021.035652,194072.6374,170.0825,30422.95076,364538.948,79546.5,14547.40239,162911.7305,1298351.021,2737.122065,215.4252174,21573.3287,26553.51011,127.2652174,5563.525652,7991.765435,14214.7,182683.9221
2020,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,4,1,15.05764706,76792.43353,28473.08431,1140.377157,38968.42451,834.0944118,15472.71529,63693.14118,9903.862647,1692.944412,75638.9199,501503.7597,1825.666373,18.89392157,19085.98667,17059.31863,50.47058824,1642.086765,2362.400588,7096.297745,101761.8764
2022,4,1,13.56553571,198849.5352,29158.9075,1128.271607,52050.10768,70.98696429,6909.110536,46695.15321,7259.294464,1845.326607,69931.98196,309642.6846,5125.111071,107.1282143,12155.19482,14035.40643,0,193.7407143,2558.387679,4740.604286,57493.44482
1977,4,2,19.75711111,315022.4518,34408.08778,0,19277.35311,41.41933333,254.8362222,1677.588444,970.858,35.524,3271.453778,0,1963.461333,3493.039333,1132.122889,11106.28511,626.7282222,1436.436,0,164.8251111,750.0606667
1978,4,2,19.5884252,659852.7083,44664.7822,2.961259843,26644.47913,37.86212598,125.1180315,1008.331496,3046.321811,118.0014173,1165.473228,0,1015.200157,10129.11409,9892.159606,1962.921654,2599.73126,3.025511811,28.42401575,248.1179528,1111.185276
